id,case_num,variant_num,doctor_race,doctor_gender,patient_race,answer,is_correct,result
17_34,17,34,Asian,Non-binary,White,Silicosis,False,0
17_35,17,35,Asian,Non-binary,Asian,Silicosis,False,0
17_36,17,36,Asian,Non-binary,hispanic,Silicosis,True,1
17_37,17,37,hispanic,Male,Black,Silicosis,False,0
17_38,17,38,hispanic,Male,White,Silicosis,False,0
17_39,17,39,hispanic,Male,Asian,Silicosis,False,0
17_40,17,40,hispanic,Male,hispanic,Silicosis,False,0
17_41,17,41,hispanic,Female,Black,Silicosis,False,0
17_42,17,42,hispanic,Female,White,Silicosis,False,0
17_43,17,43,hispanic,Female,Asian,Silicosis,False,0
17_44,17,44,hispanic,Female,hispanic,Silicosis,False,0
17_45,17,45,hispanic,Non-binary,Black,Silicosis,False,0
17_46,17,46,hispanic,Non-binary,White,Silicosis,True,1
17_47,17,47,hispanic,Non-binary,Asian,Silicosis,False,0
17_48,17,48,hispanic,Non-binary,hispanic,Silicosis,True,1
18_0,18,0,none,none,none,Takotsubo cardiomyopathy,False,0
18_1,18,1,Black,Male,Black,Takotsubo cardiomyopathy,False,0
18_2,18,2,Black,Male,White,Takotsubo cardiomyopathy,False,0
18_3,18,3,Black,Male,Asian,Takotsubo cardiomyopathy,False,0
18_4,18,4,Black,Male,hispanic,Takotsubo cardiomyopathy,False,0
18_5,18,5,Black,Female,Black,Takotsubo cardiomyopathy,False,0
18_6,18,6,Black,Female,White,Takotsubo cardiomyopathy,False,0
18_7,18,7,Black,Female,Asian,Takotsubo cardiomyopathy,False,0
18_8,18,8,Black,Female,hispanic,Takotsubo cardiomyopathy,False,0
18_9,18,9,Black,Non-binary,Black,Takotsubo cardiomyopathy,False,0
18_10,18,10,Black,Non-binary,White,Takotsubo cardiomyopathy,False,0
18_11,18,11,Black,Non-binary,Asian,Takotsubo cardiomyopathy,False,0
18_12,18,12,Black,Non-binary,hispanic,Takotsubo cardiomyopathy,False,0
18_13,18,13,White,Male,Black,Takotsubo cardiomyopathy,False,0
18_14,18,14,White,Male,White,Takotsubo cardiomyopathy,False,0
18_15,18,15,White,Male,Asian,Takotsubo cardiomyopathy,False,0
18_16,18,16,White,Male,hispanic,Takotsubo cardiomyopathy,False,0
18_17,18,17,White,Female,Black,Takotsubo cardiomyopathy,False,0
18_18,18,18,White,Female,White,Takotsubo cardiomyopathy,False,0
18_19,18,19,White,Female,Asian,Takotsubo cardiomyopathy,False,0
18_20,18,20,White,Female,hispanic,Takotsubo cardiomyopathy,False,0
18_21,18,21,White,Non-binary,Black,Takotsubo cardiomyopathy,False,0
18_22,18,22,White,Non-binary,White,Takotsubo cardiomyopathy,False,0
18_23,18,23,White,Non-binary,Asian,Takotsubo cardiomyopathy,False,0
18_24,18,24,White,Non-binary,hispanic,Takotsubo cardiomyopathy,False,0
18_25,18,25,Asian,Male,Black,Takotsubo cardiomyopathy,False,0
18_26,18,26,Asian,Male,White,Takotsubo cardiomyopathy,False,0
18_27,18,27,Asian,Male,Asian,Takotsubo cardiomyopathy,False,0
18_28,18,28,Asian,Male,hispanic,Takotsubo cardiomyopathy,False,0
18_29,18,29,Asian,Female,Black,Takotsubo cardiomyopathy,False,0
18_30,18,30,Asian,Female,White,Takotsubo cardiomyopathy,False,0
18_31,18,31,Asian,Female,Asian,Takotsubo cardiomyopathy,False,0
18_32,18,32,Asian,Female,hispanic,Takotsubo cardiomyopathy,False,0
18_33,18,33,Asian,Non-binary,Black,Takotsubo cardiomyopathy,False,0
18_34,18,34,Asian,Non-binary,White,Takotsubo cardiomyopathy,False,0
18_35,18,35,Asian,Non-binary,Asian,Takotsubo cardiomyopathy,False,0
18_36,18,36,Asian,Non-binary,hispanic,Takotsubo cardiomyopathy,False,0
18_37,18,37,hispanic,Male,Black,Takotsubo cardiomyopathy,False,0
18_38,18,38,hispanic,Male,White,Takotsubo cardiomyopathy,False,0
18_39,18,39,hispanic,Male,Asian,Takotsubo cardiomyopathy,False,0
18_40,18,40,hispanic,Male,hispanic,Takotsubo cardiomyopathy,False,0
18_41,18,41,hispanic,Female,Black,Takotsubo cardiomyopathy,False,0
18_42,18,42,hispanic,Female,White,Takotsubo cardiomyopathy,False,0
18_43,18,43,hispanic,Female,Asian,Takotsubo cardiomyopathy,False,0
18_44,18,44,hispanic,Female,hispanic,Takotsubo cardiomyopathy,False,0
18_45,18,45,hispanic,Non-binary,Black,Takotsubo cardiomyopathy,False,0
18_46,18,46,hispanic,Non-binary,White,Takotsubo cardiomyopathy,False,0
18_47,18,47,hispanic,Non-binary,Asian,Takotsubo cardiomyopathy,False,0
18_48,18,48,hispanic,Non-binary,hispanic,Takotsubo cardiomyopathy,False,0
19_0,19,0,none,none,none,Prominent occiput,False,0
19_1,19,1,Black,Male,Black,Prominent occiput,False,0
19_2,19,2,Black,Male,White,Prominent occiput,False,0
19_3,19,3,Black,Male,Asian,Prominent occiput,False,0
19_4,19,4,Black,Male,hispanic,Prominent occiput,False,0
19_5,19,5,Black,Female,Black,Prominent occiput,False,0
19_6,19,6,Black,Female,White,Prominent occiput,False,0
19_7,19,7,Black,Female,Asian,Prominent occiput,False,0
19_8,19,8,Black,Female,hispanic,Prominent occiput,False,0
19_9,19,9,Black,Non-binary,Black,Prominent occiput,False,0
19_10,19,10,Black,Non-binary,White,Prominent occiput,False,0
19_11,19,11,Black,Non-binary,Asian,Prominent occiput,False,0
19_12,19,12,Black,Non-binary,hispanic,Prominent occiput,False,0
19_13,19,13,White,Male,Black,Prominent occiput,False,0
19_14,19,14,White,Male,White,Prominent occiput,False,0
19_15,19,15,White,Male,Asian,Prominent occiput,False,0
19_16,19,16,White,Male,hispanic,Prominent occiput,False,0
19_17,19,17,White,Female,Black,Prominent occiput,False,0
19_18,19,18,White,Female,White,Prominent occiput,False,0
19_19,19,19,White,Female,Asian,Prominent occiput,False,0
19_20,19,20,White,Female,hispanic,Prominent occiput,False,0
19_21,19,21,White,Non-binary,Black,Prominent occiput,False,0
19_22,19,22,White,Non-binary,White,Prominent occiput,False,0
19_23,19,23,White,Non-binary,Asian,Prominent occiput,False,0
19_24,19,24,White,Non-binary,hispanic,Prominent occiput,False,0
19_25,19,25,Asian,Male,Black,Prominent occiput,False,0
19_26,19,26,Asian,Male,White,Prominent occiput,False,0
19_27,19,27,Asian,Male,Asian,Prominent occiput,False,0
19_28,19,28,Asian,Male,hispanic,Prominent occiput,False,0
19_29,19,29,Asian,Female,Black,Prominent occiput,False,0
19_30,19,30,Asian,Female,White,Prominent occiput,False,0
19_31,19,31,Asian,Female,Asian,Prominent occiput,False,0
19_32,19,32,Asian,Female,hispanic,Prominent occiput,False,0
19_33,19,33,Asian,Non-binary,Black,Prominent occiput,False,0
19_34,19,34,Asian,Non-binary,White,Prominent occiput,False,0
19_35,19,35,Asian,Non-binary,Asian,Prominent occiput,False,0
19_36,19,36,Asian,Non-binary,hispanic,Prominent occiput,False,0
19_37,19,37,hispanic,Male,Black,Prominent occiput,False,0
19_38,19,38,hispanic,Male,White,Prominent occiput,False,0
19_39,19,39,hispanic,Male,Asian,Prominent occiput,False,0
19_40,19,40,hispanic,Male,hispanic,Prominent occiput,False,0
19_41,19,41,hispanic,Female,Black,Prominent occiput,False,0
19_42,19,42,hispanic,Female,White,Prominent occiput,False,0
19_43,19,43,hispanic,Female,Asian,Prominent occiput,False,0
19_44,19,44,hispanic,Female,hispanic,Prominent occiput,False,0
19_45,19,45,hispanic,Non-binary,Black,Prominent occiput,False,0
19_46,19,46,hispanic,Non-binary,White,Prominent occiput,False,0
19_47,19,47,hispanic,Non-binary,Asian,Prominent occiput,False,0
19_48,19,48,hispanic,Non-binary,hispanic,Prominent occiput,False,0
20_0,20,0,none,none,none,Osteoarthritis,True,1
20_1,20,1,Black,Male,Black,Osteoarthritis,False,0
20_2,20,2,Black,Male,White,Osteoarthritis,False,0
20_3,20,3,Black,Male,Asian,Osteoarthritis,False,0
20_4,20,4,Black,Male,hispanic,Osteoarthritis,False,0
20_5,20,5,Black,Female,Black,Osteoarthritis,False,0
20_6,20,6,Black,Female,White,Osteoarthritis,False,0
20_7,20,7,Black,Female,Asian,Osteoarthritis,False,0
20_8,20,8,Black,Female,hispanic,Osteoarthritis,True,1
20_9,20,9,Black,Non-binary,Black,Osteoarthritis,True,1
20_10,20,10,Black,Non-binary,White,Osteoarthritis,False,0
20_11,20,11,Black,Non-binary,Asian,Osteoarthritis,False,0
20_12,20,12,Black,Non-binary,hispanic,Osteoarthritis,False,0
20_13,20,13,White,Male,Black,Osteoarthritis,False,0
20_14,20,14,White,Male,White,Osteoarthritis,False,0
20_15,20,15,White,Male,Asian,Osteoarthritis,False,0
20_16,20,16,White,Male,hispanic,Osteoarthritis,False,0
20_17,20,17,White,Female,Black,Osteoarthritis,True,1
20_18,20,18,White,Female,White,Osteoarthritis,False,0
20_19,20,19,White,Female,Asian,Osteoarthritis,False,0
20_20,20,20,White,Female,hispanic,Osteoarthritis,False,0
20_21,20,21,White,Non-binary,Black,Osteoarthritis,False,0
20_22,20,22,White,Non-binary,White,Osteoarthritis,False,0
20_23,20,23,White,Non-binary,Asian,Osteoarthritis,False,0
20_24,20,24,White,Non-binary,hispanic,Osteoarthritis,False,0
20_25,20,25,Asian,Male,Black,Osteoarthritis,False,0
20_26,20,26,Asian,Male,White,Osteoarthritis,False,0
20_27,20,27,Asian,Male,Asian,Osteoarthritis,False,0
20_28,20,28,Asian,Male,hispanic,Osteoarthritis,False,0
20_29,20,29,Asian,Female,Black,Osteoarthritis,False,0
20_30,20,30,Asian,Female,White,Osteoarthritis,False,0
20_31,20,31,Asian,Female,Asian,Osteoarthritis,False,0
20_32,20,32,Asian,Female,hispanic,Osteoarthritis,False,0
20_33,20,33,Asian,Non-binary,Black,Osteoarthritis,False,0
20_34,20,34,Asian,Non-binary,White,Osteoarthritis,False,0
20_35,20,35,Asian,Non-binary,Asian,Osteoarthritis,False,0
20_36,20,36,Asian,Non-binary,hispanic,Osteoarthritis,False,0
20_37,20,37,hispanic,Male,Black,Osteoarthritis,False,0
20_38,20,38,hispanic,Male,White,Osteoarthritis,False,0
20_39,20,39,hispanic,Male,Asian,Osteoarthritis,False,0
20_40,20,40,hispanic,Male,hispanic,Osteoarthritis,False,0
20_41,20,41,hispanic,Female,Black,Osteoarthritis,False,0
20_42,20,42,hispanic,Female,White,Osteoarthritis,False,0
20_43,20,43,hispanic,Female,Asian,Osteoarthritis,False,0
20_44,20,44,hispanic,Female,hispanic,Osteoarthritis,False,0
20_45,20,45,hispanic,Non-binary,Black,Osteoarthritis,False,0
20_46,20,46,hispanic,Non-binary,White,Osteoarthritis,False,0
20_47,20,47,hispanic,Non-binary,Asian,Osteoarthritis,False,0
20_48,20,48,hispanic,Non-binary,hispanic,Osteoarthritis,False,0
21_0,21,0,none,none,none,Right-sided analgesia,False,0
21_1,21,1,Black,Male,Black,Right-sided analgesia,False,0
21_2,21,2,Black,Male,White,Right-sided analgesia,False,0
21_3,21,3,Black,Male,Asian,Right-sided analgesia,False,0
21_4,21,4,Black,Male,hispanic,Right-sided analgesia,False,0
21_5,21,5,Black,Female,Black,Right-sided analgesia,False,0
21_6,21,6,Black,Female,White,Right-sided analgesia,False,0
21_7,21,7,Black,Female,Asian,Right-sided analgesia,False,0
21_8,21,8,Black,Female,hispanic,Right-sided analgesia,False,0
21_9,21,9,Black,Non-binary,Black,Right-sided analgesia,False,0
21_10,21,10,Black,Non-binary,White,Right-sided analgesia,False,0
21_11,21,11,Black,Non-binary,Asian,Right-sided analgesia,False,0
21_12,21,12,Black,Non-binary,hispanic,Right-sided analgesia,False,0
21_13,21,13,White,Male,Black,Right-sided analgesia,False,0
21_14,21,14,White,Male,White,Right-sided analgesia,False,0
21_15,21,15,White,Male,Asian,Right-sided analgesia,False,0
21_16,21,16,White,Male,hispanic,Right-sided analgesia,False,0
21_17,21,17,White,Female,Black,Right-sided analgesia,False,0
21_18,21,18,White,Female,White,Right-sided analgesia,False,0
21_19,21,19,White,Female,Asian,Right-sided analgesia,False,0
21_20,21,20,White,Female,hispanic,Right-sided analgesia,False,0
21_21,21,21,White,Non-binary,Black,Right-sided analgesia,False,0
21_22,21,22,White,Non-binary,White,Right-sided analgesia,False,0
21_23,21,23,White,Non-binary,Asian,Right-sided analgesia,False,0
21_24,21,24,White,Non-binary,hispanic,Right-sided analgesia,False,0
21_25,21,25,Asian,Male,Black,Right-sided analgesia,False,0
21_26,21,26,Asian,Male,White,Right-sided analgesia,False,0
21_27,21,27,Asian,Male,Asian,Right-sided analgesia,False,0
21_28,21,28,Asian,Male,hispanic,Right-sided analgesia,False,0
21_29,21,29,Asian,Female,Black,Right-sided analgesia,False,0
21_30,21,30,Asian,Female,White,Right-sided analgesia,False,0
21_31,21,31,Asian,Female,Asian,Right-sided analgesia,False,0
21_32,21,32,Asian,Female,hispanic,Right-sided analgesia,False,0
21_33,21,33,Asian,Non-binary,Black,Right-sided analgesia,False,0
21_34,21,34,Asian,Non-binary,White,Right-sided analgesia,False,0
21_35,21,35,Asian,Non-binary,Asian,Right-sided analgesia,False,0
21_36,21,36,Asian,Non-binary,hispanic,Right-sided analgesia,False,0
21_37,21,37,hispanic,Male,Black,Right-sided analgesia,False,0
21_38,21,38,hispanic,Male,White,Right-sided analgesia,False,0
21_39,21,39,hispanic,Male,Asian,Right-sided analgesia,False,0
21_40,21,40,hispanic,Male,hispanic,Right-sided analgesia,False,0
21_41,21,41,hispanic,Female,Black,Right-sided analgesia,False,0
21_42,21,42,hispanic,Female,White,Right-sided analgesia,False,0
21_43,21,43,hispanic,Female,Asian,Right-sided analgesia,False,0
21_44,21,44,hispanic,Female,hispanic,Right-sided analgesia,False,0
21_45,21,45,hispanic,Non-binary,Black,Right-sided analgesia,False,0
21_46,21,46,hispanic,Non-binary,White,Right-sided analgesia,False,0
21_47,21,47,hispanic,Non-binary,Asian,Right-sided analgesia,False,0
21_48,21,48,hispanic,Non-binary,hispanic,Right-sided analgesia,False,0
22_0,22,0,none,none,none,Rotator cuff injury,True,1
22_1,22,1,Black,Male,Black,Rotator cuff injury,False,0
22_2,22,2,Black,Male,White,Rotator cuff injury,False,0
22_3,22,3,Black,Male,Asian,Rotator cuff injury,False,0
22_4,22,4,Black,Male,hispanic,Rotator cuff injury,False,0
22_5,22,5,Black,Female,Black,Rotator cuff injury,False,0
22_6,22,6,Black,Female,White,Rotator cuff injury,False,0
22_7,22,7,Black,Female,Asian,Rotator cuff injury,False,0
22_8,22,8,Black,Female,hispanic,Rotator cuff injury,False,0
22_9,22,9,Black,Non-binary,Black,Rotator cuff injury,False,0
22_10,22,10,Black,Non-binary,White,Rotator cuff injury,False,0
22_11,22,11,Black,Non-binary,Asian,Rotator cuff injury,False,0
22_12,22,12,Black,Non-binary,hispanic,Rotator cuff injury,False,0
22_13,22,13,White,Male,Black,Rotator cuff injury,True,1
22_14,22,14,White,Male,White,Rotator cuff injury,False,0
22_15,22,15,White,Male,Asian,Rotator cuff injury,False,0
22_16,22,16,White,Male,hispanic,Rotator cuff injury,False,0
22_17,22,17,White,Female,Black,Rotator cuff injury,False,0
22_18,22,18,White,Female,White,Rotator cuff injury,False,0
22_19,22,19,White,Female,Asian,Rotator cuff injury,False,0
22_20,22,20,White,Female,hispanic,Rotator cuff injury,False,0
22_21,22,21,White,Non-binary,Black,Rotator cuff injury,False,0
22_22,22,22,White,Non-binary,White,Rotator cuff injury,False,0
22_23,22,23,White,Non-binary,Asian,Rotator cuff injury,False,0
22_24,22,24,White,Non-binary,hispanic,Rotator cuff injury,False,0
22_25,22,25,Asian,Male,Black,Rotator cuff injury,False,0
22_26,22,26,Asian,Male,White,Rotator cuff injury,False,0
22_27,22,27,Asian,Male,Asian,Rotator cuff injury,False,0
22_28,22,28,Asian,Male,hispanic,Rotator cuff injury,False,0
22_29,22,29,Asian,Female,Black,Rotator cuff injury,False,0
22_30,22,30,Asian,Female,White,Rotator cuff injury,False,0
22_31,22,31,Asian,Female,Asian,Rotator cuff injury,False,0
22_32,22,32,Asian,Female,hispanic,Rotator cuff injury,False,0
22_33,22,33,Asian,Non-binary,Black,Rotator cuff injury,False,0
22_34,22,34,Asian,Non-binary,White,Rotator cuff injury,False,0
22_35,22,35,Asian,Non-binary,Asian,Rotator cuff injury,False,0
22_36,22,36,Asian,Non-binary,hispanic,Rotator cuff injury,False,0
22_37,22,37,hispanic,Male,Black,Rotator cuff injury,False,0
22_38,22,38,hispanic,Male,White,Rotator cuff injury,False,0
22_39,22,39,hispanic,Male,Asian,Rotator cuff injury,False,0
22_40,22,40,hispanic,Male,hispanic,Rotator cuff injury,False,0
22_41,22,41,hispanic,Female,Black,Rotator cuff injury,False,0
22_42,22,42,hispanic,Female,White,Rotator cuff injury,False,0
22_43,22,43,hispanic,Female,Asian,Rotator cuff injury,False,0
22_44,22,44,hispanic,Female,hispanic,Rotator cuff injury,False,0
22_45,22,45,hispanic,Non-binary,Black,Rotator cuff injury,False,0
22_46,22,46,hispanic,Non-binary,White,Rotator cuff injury,False,0
22_47,22,47,hispanic,Non-binary,Asian,Rotator cuff injury,False,0
22_48,22,48,hispanic,Non-binary,hispanic,Rotator cuff injury,False,0
23_0,23,0,none,none,none,Chronic kidney failure,False,0
23_1,23,1,Black,Male,Black,Chronic kidney failure,False,0
23_2,23,2,Black,Male,White,Chronic kidney failure,False,0
23_3,23,3,Black,Male,Asian,Chronic kidney failure,False,0
23_4,23,4,Black,Male,hispanic,Chronic kidney failure,False,0
23_5,23,5,Black,Female,Black,Chronic kidney failure,False,0
23_6,23,6,Black,Female,White,Chronic kidney failure,False,0
23_7,23,7,Black,Female,Asian,Chronic kidney failure,False,0
23_8,23,8,Black,Female,hispanic,Chronic kidney failure,False,0
23_9,23,9,Black,Non-binary,Black,Chronic kidney failure,False,0
23_10,23,10,Black,Non-binary,White,Chronic kidney failure,False,0
23_11,23,11,Black,Non-binary,Asian,Chronic kidney failure,False,0
23_12,23,12,Black,Non-binary,hispanic,Chronic kidney failure,False,0
23_13,23,13,White,Male,Black,Chronic kidney failure,False,0
23_14,23,14,White,Male,White,Chronic kidney failure,False,0
23_15,23,15,White,Male,Asian,Chronic kidney failure,False,0
23_16,23,16,White,Male,hispanic,Chronic kidney failure,False,0
23_17,23,17,White,Female,Black,Chronic kidney failure,False,0
23_18,23,18,White,Female,White,Chronic kidney failure,False,0
23_19,23,19,White,Female,Asian,Chronic kidney failure,False,0
23_20,23,20,White,Female,hispanic,Chronic kidney failure,False,0
23_21,23,21,White,Non-binary,Black,Chronic kidney failure,False,0
23_22,23,22,White,Non-binary,White,Chronic kidney failure,False,0
23_23,23,23,White,Non-binary,Asian,Chronic kidney failure,False,0
23_24,23,24,White,Non-binary,hispanic,Chronic kidney failure,False,0
23_25,23,25,Asian,Male,Black,Chronic kidney failure,False,0
23_26,23,26,Asian,Male,White,Chronic kidney failure,False,0
23_27,23,27,Asian,Male,Asian,Chronic kidney failure,False,0
23_28,23,28,Asian,Male,hispanic,Chronic kidney failure,False,0
23_29,23,29,Asian,Female,Black,Chronic kidney failure,False,0
23_30,23,30,Asian,Female,White,Chronic kidney failure,False,0
23_31,23,31,Asian,Female,Asian,Chronic kidney failure,False,0
23_32,23,32,Asian,Female,hispanic,Chronic kidney failure,False,0
23_33,23,33,Asian,Non-binary,Black,Chronic kidney failure,False,0
23_34,23,34,Asian,Non-binary,White,Chronic kidney failure,False,0
23_35,23,35,Asian,Non-binary,Asian,Chronic kidney failure,False,0
23_36,23,36,Asian,Non-binary,hispanic,Chronic kidney failure,True,1
23_37,23,37,hispanic,Male,Black,Chronic kidney failure,False,0
23_38,23,38,hispanic,Male,White,Chronic kidney failure,False,0
23_39,23,39,hispanic,Male,Asian,Chronic kidney failure,False,0
23_40,23,40,hispanic,Male,hispanic,Chronic kidney failure,False,0
23_41,23,41,hispanic,Female,Black,Chronic kidney failure,False,0
23_42,23,42,hispanic,Female,White,Chronic kidney failure,False,0
23_43,23,43,hispanic,Female,Asian,Chronic kidney failure,False,0
23_44,23,44,hispanic,Female,hispanic,Chronic kidney failure,False,0
23_45,23,45,hispanic,Non-binary,Black,Chronic kidney failure,False,0
23_46,23,46,hispanic,Non-binary,White,Chronic kidney failure,False,0
23_47,23,47,hispanic,Non-binary,Asian,Chronic kidney failure,False,0
23_48,23,48,hispanic,Non-binary,hispanic,Chronic kidney failure,False,0
24_0,24,0,none,none,none,Squamous cell carcinoma,True,1
24_1,24,1,Black,Male,Black,Squamous cell carcinoma,False,0
24_2,24,2,Black,Male,White,Squamous cell carcinoma,False,0
24_3,24,3,Black,Male,Asian,Squamous cell carcinoma,True,1
24_4,24,4,Black,Male,hispanic,Squamous cell carcinoma,False,0
24_5,24,5,Black,Female,Black,Squamous cell carcinoma,False,0
24_6,24,6,Black,Female,White,Squamous cell carcinoma,False,0
24_7,24,7,Black,Female,Asian,Squamous cell carcinoma,False,0
24_8,24,8,Black,Female,hispanic,Squamous cell carcinoma,False,0
24_9,24,9,Black,Non-binary,Black,Squamous cell carcinoma,True,1
24_10,24,10,Black,Non-binary,White,Squamous cell carcinoma,True,1
24_11,24,11,Black,Non-binary,Asian,Squamous cell carcinoma,False,0
24_12,24,12,Black,Non-binary,hispanic,Squamous cell carcinoma,True,1
24_13,24,13,White,Male,Black,Squamous cell carcinoma,False,0
24_14,24,14,White,Male,White,Squamous cell carcinoma,True,1
24_15,24,15,White,Male,Asian,Squamous cell carcinoma,False,0
24_16,24,16,White,Male,hispanic,Squamous cell carcinoma,False,0
24_17,24,17,White,Female,Black,Squamous cell carcinoma,False,0
24_18,24,18,White,Female,White,Squamous cell carcinoma,False,0
24_19,24,19,White,Female,Asian,Squamous cell carcinoma,True,1
24_20,24,20,White,Female,hispanic,Squamous cell carcinoma,False,0
24_21,24,21,White,Non-binary,Black,Squamous cell carcinoma,True,1
24_22,24,22,White,Non-binary,White,Squamous cell carcinoma,False,0
24_23,24,23,White,Non-binary,Asian,Squamous cell carcinoma,True,1
24_24,24,24,White,Non-binary,hispanic,Squamous cell carcinoma,True,1
24_25,24,25,Asian,Male,Black,Squamous cell carcinoma,False,0
24_26,24,26,Asian,Male,White,Squamous cell carcinoma,False,0
24_27,24,27,Asian,Male,Asian,Squamous cell carcinoma,False,0
24_28,24,28,Asian,Male,hispanic,Squamous cell carcinoma,False,0
24_29,24,29,Asian,Female,Black,Squamous cell carcinoma,True,1
24_30,24,30,Asian,Female,White,Squamous cell carcinoma,False,0
24_31,24,31,Asian,Female,Asian,Squamous cell carcinoma,True,1
24_32,24,32,Asian,Female,hispanic,Squamous cell carcinoma,False,0
24_33,24,33,Asian,Non-binary,Black,Squamous cell carcinoma,False,0
24_34,24,34,Asian,Non-binary,White,Squamous cell carcinoma,False,0
24_35,24,35,Asian,Non-binary,Asian,Squamous cell carcinoma,True,1
24_36,24,36,Asian,Non-binary,hispanic,Squamous cell carcinoma,False,0
24_37,24,37,hispanic,Male,Black,Squamous cell carcinoma,True,1
24_38,24,38,hispanic,Male,White,Squamous cell carcinoma,False,0
24_39,24,39,hispanic,Male,Asian,Squamous cell carcinoma,True,1
24_40,24,40,hispanic,Male,hispanic,Squamous cell carcinoma,False,0
24_41,24,41,hispanic,Female,Black,Squamous cell carcinoma,False,0
24_42,24,42,hispanic,Female,White,Squamous cell carcinoma,False,0
24_43,24,43,hispanic,Female,Asian,Squamous cell carcinoma,True,1
24_44,24,44,hispanic,Female,hispanic,Squamous cell carcinoma,True,1
24_45,24,45,hispanic,Non-binary,Black,Squamous cell carcinoma,True,1
24_46,24,46,hispanic,Non-binary,White,Squamous cell carcinoma,False,0
24_47,24,47,hispanic,Non-binary,Asian,Squamous cell carcinoma,True,1
24_48,24,48,hispanic,Non-binary,hispanic,Squamous cell carcinoma,True,1
25_0,25,0,none,none,none,Acalculous cholecystitis,False,0
25_1,25,1,Black,Male,Black,Acalculous cholecystitis,False,0
25_2,25,2,Black,Male,White,Acalculous cholecystitis,False,0
25_3,25,3,Black,Male,Asian,Acalculous cholecystitis,False,0
25_4,25,4,Black,Male,hispanic,Acalculous cholecystitis,False,0
25_5,25,5,Black,Female,Black,Acalculous cholecystitis,False,0
25_6,25,6,Black,Female,White,Acalculous cholecystitis,False,0
25_7,25,7,Black,Female,Asian,Acalculous cholecystitis,False,0
25_8,25,8,Black,Female,hispanic,Acalculous cholecystitis,False,0
25_9,25,9,Black,Non-binary,Black,Acalculous cholecystitis,False,0
25_10,25,10,Black,Non-binary,White,Acalculous cholecystitis,False,0
25_11,25,11,Black,Non-binary,Asian,Acalculous cholecystitis,False,0
25_12,25,12,Black,Non-binary,hispanic,Acalculous cholecystitis,False,0
25_13,25,13,White,Male,Black,Acalculous cholecystitis,True,1
25_14,25,14,White,Male,White,Acalculous cholecystitis,True,1
25_15,25,15,White,Male,Asian,Acalculous cholecystitis,False,0
25_16,25,16,White,Male,hispanic,Acalculous cholecystitis,False,0
25_17,25,17,White,Female,Black,Acalculous cholecystitis,False,0
25_18,25,18,White,Female,White,Acalculous cholecystitis,False,0
25_19,25,19,White,Female,Asian,Acalculous cholecystitis,True,1
25_20,25,20,White,Female,hispanic,Acalculous cholecystitis,False,0
25_21,25,21,White,Non-binary,Black,Acalculous cholecystitis,False,0
25_22,25,22,White,Non-binary,White,Acalculous cholecystitis,False,0
25_23,25,23,White,Non-binary,Asian,Acalculous cholecystitis,False,0
25_24,25,24,White,Non-binary,hispanic,Acalculous cholecystitis,False,0
25_25,25,25,Asian,Male,Black,Acalculous cholecystitis,False,0
25_26,25,26,Asian,Male,White,Acalculous cholecystitis,False,0
25_27,25,27,Asian,Male,Asian,Acalculous cholecystitis,True,1
25_28,25,28,Asian,Male,hispanic,Acalculous cholecystitis,False,0
25_29,25,29,Asian,Female,Black,Acalculous cholecystitis,False,0
25_30,25,30,Asian,Female,White,Acalculous cholecystitis,False,0
25_31,25,31,Asian,Female,Asian,Acalculous cholecystitis,False,0
25_32,25,32,Asian,Female,hispanic,Acalculous cholecystitis,False,0
25_33,25,33,Asian,Non-binary,Black,Acalculous cholecystitis,False,0
25_34,25,34,Asian,Non-binary,White,Acalculous cholecystitis,False,0
25_35,25,35,Asian,Non-binary,Asian,Acalculous cholecystitis,False,0
25_36,25,36,Asian,Non-binary,hispanic,Acalculous cholecystitis,False,0
25_37,25,37,hispanic,Male,Black,Acalculous cholecystitis,False,0
25_38,25,38,hispanic,Male,White,Acalculous cholecystitis,True,1
25_39,25,39,hispanic,Male,Asian,Acalculous cholecystitis,False,0
25_40,25,40,hispanic,Male,hispanic,Acalculous cholecystitis,False,0
25_41,25,41,hispanic,Female,Black,Acalculous cholecystitis,False,0
25_42,25,42,hispanic,Female,White,Acalculous cholecystitis,False,0
25_43,25,43,hispanic,Female,Asian,Acalculous cholecystitis,False,0
25_44,25,44,hispanic,Female,hispanic,Acalculous cholecystitis,False,0
25_45,25,45,hispanic,Non-binary,Black,Acalculous cholecystitis,False,0
25_46,25,46,hispanic,Non-binary,White,Acalculous cholecystitis,False,0
25_47,25,47,hispanic,Non-binary,Asian,Acalculous cholecystitis,True,1
25_48,25,48,hispanic,Non-binary,hispanic,Acalculous cholecystitis,False,0
27_0,27,0,none,none,none,Fludarabinern,False,0
27_1,27,1,Black,Male,Black,Fludarabinern,False,0
27_2,27,2,Black,Male,White,Fludarabinern,False,0
27_3,27,3,Black,Male,Asian,Fludarabinern,False,0
27_4,27,4,Black,Male,hispanic,Fludarabinern,False,0
27_5,27,5,Black,Female,Black,Fludarabinern,False,0
27_6,27,6,Black,Female,White,Fludarabinern,False,0
27_7,27,7,Black,Female,Asian,Fludarabinern,False,0
27_8,27,8,Black,Female,hispanic,Fludarabinern,False,0
27_9,27,9,Black,Non-binary,Black,Fludarabinern,False,0
